9,9,9
P-145,U4,59,182,95,134,288,174
P-146,U2,102,0,59,158,45,159
P-147,U5,0,92,81,46,157,136
P-148,U4,0,190,160,49,290,227
P-149,U3,170,0,0,215,63,104
P-150,U5,90,274,0,148,316,54
P-151,NONE,-1,-1,-1,-1,-1,-1
P-152,U3,113,0,71,170,67,120
P-153,U3,56,0,161,107,64,223
P-154,NONE,-1,-1,-1,-1,-1,-1
P-155,U2,0,180,102,95,267,149
P-156,NONE,-1,-1,-1,-1,-1,-1
P-157,U5,83,191,226,171,279,280
P-158,NONE,-1,-1,-1,-1,-1,-1
P-159,NONE,-1,-1,-1,-1,-1,-1
P-160,NONE,-1,-1,-1,-1,-1,-1
P-161,NONE,-1,-1,-1,-1,-1,-1
P-162,U6,0,104,202,46,208,267
P-163,U6,54,67,180,103,150,263
P-164,U2,101,51,0,203,91,87
P-165,U5,54,0,149,147,96,252
P-166,NONE,-1,-1,-1,-1,-1,-1
P-167,U6,51,250,54,98,300,154
P-168,U4,143,231,110,211,318,198
P-169,U6,0,230,130,48,317,224
P-170,U2,42,116,0,86,197,100
P-171,NONE,-1,-1,-1,-1,-1,-1
P-172,U6,0,230,54,51,301,130
P-173,NONE,-1,-1,-1,-1,-1,-1
P-174,NONE,-1,-1,-1,-1,-1,-1
P-175,NONE,-1,-1,-1,-1,-1,-1
P-176,NONE,-1,-1,-1,-1,-1,-1
P-177,U6,51,277,164,95,318,263
P-178,NONE,-1,-1,-1,-1,-1,-1
P-179,U3,67,164,54,129,237,117
P-180,U4,0,148,80,59,219,160
P-181,U5,103,160,0,201,218,57
P-182,NONE,-1,-1,-1,-1,-1,-1
P-183,U5,54,0,85,159,72,142
P-184,NONE,-1,-1,-1,-1,-1,-1
P-185,U6,101,181,146,143,248,246
P-186,U6,151,93,238,244,177,285
P-187,U6,0,165,0,78,249,54
P-188,U5,90,256,56,141,307,142
P-189,U3,132,190,62,219,253,118
P-190,NONE,-1,-1,-1,-1,-1,-1
P-191,NONE,-1,-1,-1,-1,-1,-1
P-192,U3,58,184,175,132,260,229
P-193,NONE,-1,-1,-1,-1,-1,-1
P-194,U3,0,72,0,71,120,109
P-195,NONE,-1,-1,-1,-1,-1,-1
P-196,NONE,-1,-1,-1,-1,-1,-1
P-197,NONE,-1,-1,-1,-1,-1,-1
P-198,U1,127,193,75,201,252,159
P-199,U6,66,0,133,124,67,206
P-200,NONE,-1,-1,-1,-1,-1,-1
P-201,NONE,-1,-1,-1,-1,-1,-1
P-202,U3,65,64,203,159,116,243
P-203,NONE,-1,-1,-1,-1,-1,-1
P-204,NONE,-1,-1,-1,-1,-1,-1
P-205,U3,203,0,104,243,47,213
P-206,U1,161,145,83,221,192,124
P-207,U5,0,267,176,70,312,271
P-208,U1,59,0,0,148,50,102
P-209,U1,0,215,0,44,290,72
P-210,NONE,-1,-1,-1,-1,-1,-1
P-211,U5,43,96,193,139,191,274
P-212,U5,110,0,0,215,74,48
P-213,NONE,-1,-1,-1,-1,-1,-1
P-214,U6,66,67,119,147,125,180
P-215,U4,0,88,0,87,177,80
P-216,U4,143,224,198,226,288,242
P-217,U4,0,177,0,72,251,78
P-218,U1,0,0,0,59,77,90
P-219,U5,85,162,68,146,256,144
P-220,NONE,-1,-1,-1,-1,-1,-1
P-221,U1,0,88,89,49,132,157
P-222,U5,147,0,238,235,73,279
P-223,NONE,-1,-1,-1,-1,-1,-1
P-224,U4,0,219,78,56,318,146
P-225,U3,113,253,56,181,307,149
P-226,U6,139,0,0,213,72,60
P-227,U3,0,224,0,59,297,96
P-228,NONE,-1,-1,-1,-1,-1,-1
P-229,NONE,-1,-1,-1,-1,-1,-1
P-230,U6,124,0,234,210,46,282
P-231,U2,138,98,98,206,194,147
P-232,U4,195,0,0,242,84,67
P-233,NONE,-1,-1,-1,-1,-1,-1
P-234,NONE,-1,-1,-1,-1,-1,-1
P-235,NONE,-1,-1,-1,-1,-1,-1
P-236,U5,103,218,0,194,274,56
P-237,NONE,-1,-1,-1,-1,-1,-1
P-238,U6,51,181,54,101,250,156
P-239,NONE,-1,-1,-1,-1,-1,-1
P-240,NONE,-1,-1,-1,-1,-1,-1
P-241,NONE,-1,-1,-1,-1,-1,-1
P-242,U1,0,77,0,53,146,89
P-243,NONE,-1,-1,-1,-1,-1,-1
P-244,U1,111,173,0,173,249,75
P-245,NONE,-1,-1,-1,-1,-1,-1
P-246,U3,133,65,134,235,125,195
P-247,U2,134,91,0,213,153,98
P-248,U1,46,192,0,98,259,77
P-249,U1,59,50,0,114,117,89
P-250,NONE,-1,-1,-1,-1,-1,-1
P-251,NONE,-1,-1,-1,-1,-1,-1
P-252,U6,101,181,51,149,291,146
P-253,NONE,-1,-1,-1,-1,-1,-1
P-254,NONE,-1,-1,-1,-1,-1,-1
P-255,U6,0,67,0,96,165,64
P-256,U2,42,218,0,106,310,66
P-257,U3,71,113,64,138,164,118
P-258,U3,87,0,0,169,55,71
P-259,NONE,-1,-1,-1,-1,-1,-1
P-260,NONE,-1,-1,-1,-1,-1,-1
P-261,U2,92,91,0,134,168,100
P-262,NONE,-1,-1,-1,-1,-1,-1
P-263,NONE,-1,-1,-1,-1,-1,-1
P-264,U6,96,109,0,204,177,60
P-265,U6,54,0,206,101,60,264
P-266,U6,66,63,66,154,124,119
P-267,NONE,-1,-1,-1,-1,-1,-1
P-268,NONE,-1,-1,-1,-1,-1,-1
P-269,U3,0,179,145,58,235,219
P-270,U6,0,104,155,52,174,202
P-271,U2,180,275,0,224,316,92
P-272,U1,184,81,77,224,145,152
P-273,U4,110,0,0,195,79,71
P-274,U4,149,183,0,237,258,110
P-275,U4,0,0,181,74,77,226
P-276,U6,87,249,0,149,318,46
P-277,U6,162,56,60,216,164,165
P-278,U1,44,259,0,124,303,73
P-279,NONE,-1,-1,-1,-1,-1,-1
P-280,U5,155,149,164,216,239,217
P-281,NONE,-1,-1,-1,-1,-1,-1
P-282,U5,0,0,85,54,92,192
P-283,U5,159,0,63,225,97,163
P-284,U4,0,80,165,52,190,235
P-285,U4,69,88,83,177,169,137
P-286,NONE,-1,-1,-1,-1,-1,-1
P-287,NONE,-1,-1,-1,-1,-1,-1
P-288,NONE,-1,-1,-1,-1,-1,-1
P-289,U3,0,120,0,70,163,66
P-290,U1,0,146,0,46,215,80
P-291,U1,173,187,0,213,268,74
P-292,NONE,-1,-1,-1,-1,-1,-1
P-293,U3,59,241,0,163,297,56
P-294,NONE,-1,-1,-1,-1,-1,-1
P-295,U6,124,0,165,233,49,234
P-296,NONE,-1,-1,-1,-1,-1,-1
P-297,U5,0,149,0,103,250,68
P-298,NONE,-1,-1,-1,-1,-1,-1
P-299,U4,78,0,95,158,87,178
P-300,U5,158,97,63,227,194,164
P-301,U3,138,129,64,210,190,133
P-302,NONE,-1,-1,-1,-1,-1,-1
P-303,NONE,-1,-1,-1,-1,-1,-1
P-304,U6,78,177,0,167,245,51
P-305,U3,0,235,177,58,288,240
P-306,NONE,-1,-1,-1,-1,-1,-1
P-307,U6,162,164,102,244,260,145
P-308,NONE,-1,-1,-1,-1,-1,-1
P-309,NONE,-1,-1,-1,-1,-1,-1
P-310,U4,149,159,181,208,224,224
P-311,NONE,-1,-1,-1,-1,-1,-1
P-312,NONE,-1,-1,-1,-1,-1,-1
P-313,U2,95,194,96,186,248,150
P-314,NONE,-1,-1,-1,-1,-1,-1
P-315,U6,0,230,224,50,305,277
P-316,NONE,-1,-1,-1,-1,-1,-1
P-317,NONE,-1,-1,-1,-1,-1,-1
P-318,NONE,-1,-1,-1,-1,-1,-1
P-319,U6,103,67,180,151,169,281
P-320,U4,149,258,0,213,311,57
P-321,NONE,-1,-1,-1,-1,-1,-1
P-322,NONE,-1,-1,-1,-1,-1,-1
P-323,NONE,-1,-1,-1,-1,-1,-1
P-324,U2,0,106,107,40,174,148
P-325,NONE,-1,-1,-1,-1,-1,-1
P-326,U1,114,50,0,159,101,84
P-327,U3,107,0,193,203,58,237
P-328,NONE,-1,-1,-1,-1,-1,-1
P-329,U5,147,84,164,241,149,222
P-330,NONE,-1,-1,-1,-1,-1,-1
P-331,U1,0,275,73,71,318,161
P-332,NONE,-1,-1,-1,-1,-1,-1
P-333,U5,0,162,68,85,262,140
P-334,U3,70,142,0,135,241,54
P-335,U2,106,218,0,197,275,95
P-336,U6,101,250,156,150,318,228
P-337,NONE,-1,-1,-1,-1,-1,-1
P-338,NONE,-1,-1,-1,-1,-1,-1
P-339,U3,163,226,0,239,302,54
P-340,NONE,-1,-1,-1,-1,-1,-1
P-341,U3,0,0,0,87,72,57
P-342,U3,69,118,118,132,184,196
P-343,NONE,-1,-1,-1,-1,-1,-1
P-344,NONE,-1,-1,-1,-1,-1,-1
P-345,U6,0,0,235,43,78,282
P-346,U4,87,88,0,197,183,83
P-347,NONE,-1,-1,-1,-1,-1,-1
P-348,NONE,-1,-1,-1,-1,-1,-1
P-349,NONE,-1,-1,-1,-1,-1,-1
P-350,U4,0,88,80,69,148,165
P-351,U2,0,75,0,92,116,107
P-352,U5,0,92,200,43,181,266
P-353,U4,182,0,168,243,66,238
P-354,U3,58,260,163,128,312,233
P-355,U6,101,250,228,146,310,280
P-356,U4,72,183,0,149,282,95
P-357,U5,201,160,0,241,218,56
P-358,U1,0,146,84,81,206,158
P-359,NONE,-1,-1,-1,-1,-1,-1
P-360,U5,0,191,232,80,267,285
P-361,U3,0,163,0,51,224,65
P-362,NONE,-1,-1,-1,-1,-1,-1
P-363,U3,0,143,66,67,215,145
P-364,NONE,-1,-1,-1,-1,-1,-1
P-365,U4,0,0,0,110,88,95
P-366,U6,145,0,60,216,56,165
P-367,U3,132,233,149,238,302,203
P-368,NONE,-1,-1,-1,-1,-1,-1
P-369,U1,53,117,0,111,192,84
P-370,NONE,-1,-1,-1,-1,-1,-1
P-371,U2,95,248,95,186,300,143
P-372,NONE,-1,-1,-1,-1,-1,-1
P-373,U3,135,142,0,207,226,62
P-374,NONE,-1,-1,-1,-1,-1,-1
P-375,NONE,-1,-1,-1,-1,-1,-1
P-376,NONE,-1,-1,-1,-1,-1,-1
P-377,NONE,-1,-1,-1,-1,-1,-1
P-378,U3,132,125,133,191,178,222
P-379,NONE,-1,-1,-1,-1,-1,-1
P-380,U3,132,233,203,194,289,244
P-381,U3,69,70,134,133,118,203
P-382,U2,0,0,108,102,106,151
P-383,NONE,-1,-1,-1,-1,-1,-1
P-384,U3,0,70,109,69,143,169
P-385,U2,0,225,0,40,273,64
P-386,U3,0,69,169,65,179,232
P-387,U6,51,230,164,93,277,260
P-388,NONE,-1,-1,-1,-1,-1,-1
P-389,NONE,-1,-1,-1,-1,-1,-1
P-390,NONE,-1,-1,-1,-1,-1,-1
P-391,U3,113,0,120,200,65,193
P-392,U1,58,0,102,145,63,142
P-393,U5,171,273,226,236,317,273
P-394,U5,0,59,0,109,149,81
P-395,NONE,-1,-1,-1,-1,-1,-1
P-396,U2,0,116,0,42,225,102
P-397,U1,81,142,84,161,193,143
P-398,NONE,-1,-1,-1,-1,-1,-1
P-399,U6,151,267,165,240,312,209
P-400,U3,181,253,54,233,303,118
