30111,234,3
P-268,NONE,-1,-1,-1,-1,-1,-1
P-269,U6,0,237,0,56,311,58
P-270,U5,0,240,108,52,310,155
P-271,U6,1,226,153,45,318,194
P-272,U3,203,0,0,243,64,75
P-273,U4,84,174,78,155,253,163
P-274,U4,90,95,0,200,183,75
P-275,U4,0,0,191,77,74,236
P-276,U3,122,72,68,191,118,130
P-277,U5,110,63,0,218,117,105
P-278,U6,67,225,241,147,298,285
P-279,NONE,-1,-1,-1,-1,-1,-1
P-280,U6,110,69,120,200,130,173
P-281,NONE,-1,-1,-1,-1,-1,-1
P-282,U5,0,206,175,54,298,282
P-283,U5,131,0,213,231,97,279
P-284,U5,0,48,0,110,118,52
P-285,U5,0,136,49,81,244,103
P-286,NONE,-1,-1,-1,-1,-1,-1
P-287,NONE,-1,-1,-1,-1,-1,-1
P-288,NONE,-1,-1,-1,-1,-1,-1
P-289,NONE,-1,-1,-1,-1,-1,-1
P-290,U3,69,144,0,138,224,46
P-291,U1,100,55,43,174,136,83
P-292,NONE,-1,-1,-1,-1,-1,-1
P-293,U2,43,109,70,99,213,126
P-294,NONE,-1,-1,-1,-1,-1,-1
P-295,U5,0,118,0,69,227,49
P-296,NONE,-1,-1,-1,-1,-1,-1
P-297,U5,54,106,147,122,207,250
P-298,U2,99,203,92,185,294,136
P-299,U4,83,0,161,163,87,244
P-300,U6,66,0,85,167,69,182
P-301,U3,120,0,0,192,61,69
P-302,NONE,-1,-1,-1,-1,-1,-1
P-303,NONE,-1,-1,-1,-1,-1,-1
P-304,U4,0,259,143,68,310,232
P-305,U3,160,263,98,218,316,161
P-306,NONE,-1,-1,-1,-1,-1,-1
P-307,U1,65,87,0,161,169,43
P-308,NONE,-1,-1,-1,-1,-1,-1
P-309,NONE,-1,-1,-1,-1,-1,-1
P-310,U6,152,70,60,211,135,103
P-311,NONE,-1,-1,-1,-1,-1,-1
P-312,NONE,-1,-1,-1,-1,-1,-1
P-313,U6,110,69,227,201,123,281
P-314,NONE,-1,-1,-1,-1,-1,-1
P-315,U1,174,55,0,224,130,53
P-316,NONE,-1,-1,-1,-1,-1,-1
P-317,U2,167,96,104,220,182,154
P-318,NONE,-1,-1,-1,-1,-1,-1
P-319,U5,131,63,105,233,111,206
P-320,U6,159,140,0,216,193,64
P-321,NONE,-1,-1,-1,-1,-1,-1
P-322,U3,0,143,134,66,188,236
P-323,NONE,-1,-1,-1,-1,-1,-1
P-324,U3,168,84,198,236,124,239
P-325,NONE,-1,-1,-1,-1,-1,-1
P-326,U3,184,0,198,235,84,243
P-327,U2,148,0,104,192,96,162
P-328,NONE,-1,-1,-1,-1,-1,-1
P-329,U6,0,143,0,65,237,58
P-330,NONE,-1,-1,-1,-1,-1,-1
P-331,NONE,-1,-1,-1,-1,-1,-1
P-332,NONE,-1,-1,-1,-1,-1,-1
P-333,U4,91,87,149,191,172,221
P-334,U2,102,104,104,167,203,158
P-335,U6,59,257,73,150,314,168
P-336,U3,0,69,166,49,137,238
P-337,U1,107,164,59,147,241,161
P-338,NONE,-1,-1,-1,-1,-1,-1
P-339,U1,50,246,49,126,300,125
P-340,NONE,-1,-1,-1,-1,-1,-1
P-341,U2,128,245,0,215,317,57
P-342,U3,120,136,114,198,202,177
P-343,NONE,-1,-1,-1,-1,-1,-1
P-344,NONE,-1,-1,-1,-1,-1,-1
P-345,U5,0,0,235,43,78,282
P-346,U4,0,0,81,83,95,191
P-347,NONE,-1,-1,-1,-1,-1,-1
P-348,NONE,-1,-1,-1,-1,-1,-1
P-349,NONE,-1,-1,-1,-1,-1,-1
P-350,U6,0,141,115,60,226,184
P-351,NONE,-1,-1,-1,-1,-1,-1
P-352,U6,117,205,0,206,248,66
P-353,U6,0,0,178,66,61,248
P-354,U3,0,73,96,52,143,166
P-355,U3,59,224,0,111,284,45
P-356,U5,122,111,132,221,188,227
P-357,U1,65,259,0,121,317,40
P-358,U3,160,203,103,241,263,177
P-359,NONE,-1,-1,-1,-1,-1,-1
P-360,U4,0,183,143,80,259,196
P-361,U3,0,244,83,65,305,134
P-362,NONE,-1,-1,-1,-1,-1,-1
P-363,U3,122,0,69,201,72,136
P-364,NONE,-1,-1,-1,-1,-1,-1
P-365,U5,0,48,52,110,136,147
P-366,U4,170,257,0,241,313,105
P-367,U3,69,134,60,175,203,114
P-368,NONE,-1,-1,-1,-1,-1,-1
P-369,U1,147,218,59,222,302,117
P-370,NONE,-1,-1,-1,-1,-1,-1
P-371,NONE,-1,-1,-1,-1,-1,-1
P-372,NONE,-1,-1,-1,-1,-1,-1
P-373,U1,53,0,94,125,84,156
P-374,NONE,-1,-1,-1,-1,-1,-1
P-375,U3,136,0,136,184,67,233
P-376,NONE,-1,-1,-1,-1,-1,-1
P-377,NONE,-1,-1,-1,-1,-1,-1
P-378,U6,0,190,194,59,243,283
P-379,NONE,-1,-1,-1,-1,-1,-1
P-380,U3,106,67,198,168,123,239
P-381,U6,59,257,4,123,305,73
P-382,U2,0,110,0,43,216,102
P-383,NONE,-1,-1,-1,-1,-1,-1
P-384,U3,59,75,0,132,144,60
P-385,U1,181,0,0,221,48,64
P-386,U2,0,0,0,63,110,65
P-387,U5,2,110,242,49,206,284
P-388,NONE,-1,-1,-1,-1,-1,-1
P-389,NONE,-1,-1,-1,-1,-1,-1
P-390,NONE,-1,-1,-1,-1,-1,-1
P-391,U1,0,87,0,65,174,73
P-392,U3,203,64,0,243,127,87
P-393,U3,198,134,103,242,181,168
P-394,U4,96,0,0,205,90,81
P-395,NONE,-1,-1,-1,-1,-1,-1
P-396,U2,0,0,70,102,109,112
P-397,NONE,-1,-1,-1,-1,-1,-1
P-398,U2,43,153,0,128,256,52
P-399,NONE,-1,-1,-1,-1,-1,-1
P-400,U3,68,140,191,118,204,243
