9,9,9
P-174,U6,110,188,238,211,295,285
P-180,U4,76,0,79,147,59,159
P-181,U1,60,184,0,158,241,58
P-182,U2,138,168,88,216,238,133
P-183,U5,96,167,0,168,224,105
P-185,U1,102,184,119,202,251,161
P-186,U6,0,167,238,84,260,285
P-187,U4,0,246,0,78,300,84
P-188,U3,0,259,64,51,310,150
P-189,U6,186,188,0,242,251,87
P-194,U6,0,0,237,109,71,285
P-198,U6,0,188,59,84,262,118
P-199,U3,0,259,150,73,317,217
P-201,U5,0,80,202,106,160,278
P-205,U2,0,266,0,109,306,47
P-206,U2,0,266,47,60,307,94
P-207,U3,0,187,0,95,232,70
P-208,U6,193,188,87,243,290,176
P-211,U4,0,95,81,96,190,162
P-212,U3,95,187,0,200,235,74
P-214,U3,177,187,148,238,245,229
P-215,U4,0,0,159,89,87,239
P-216,U3,72,270,64,155,314,128
P-217,U3,0,187,148,78,259,222
P-218,U6,0,188,118,90,265,177
P-219,U1,90,184,58,184,260,119
P-220,U2,0,82,44,104,153,88
P-222,U4,78,246,0,151,287,88
P-224,U3,0,0,66,99,56,134
P-226,U3,0,187,74,72,247,148
P-227,U6,83,188,0,179,261,59
P-232,U4,91,190,84,158,237,168
P-236,U5,179,0,176,235,56,267
P-238,U3,104,97,0,206,147,69
P-247,U6,175,0,187,237,79,285
P-248,U2,60,208,88,137,260,155
P-250,U6,84,188,59,186,253,118
P-251,U2,0,82,88,106,160,132
P-252,U5,70,260,0,165,308,110
P-255,U5,146,163,215,244,259,279
P-257,U2,152,266,47,219,317,101
P-258,U4,162,189,0,244,244,71
P-263,U6,0,91,164,98,174,220
P-264,U3,91,0,134,199,60,202
P-265,U1,0,184,0,60,231,58
P-266,U4,85,246,88,146,299,176
P-267,U6,107,91,0,205,188,54
P-270,U3,100,97,138,152,144,208
P-271,U2,89,0,44,181,41,88
P-272,U1,0,171,119,75,235,159
P-273,U4,106,0,0,191,71,79
P-274,U5,96,0,0,206,75,88
P-275,U3,164,187,74,241,232,148
P-277,U1,83,79,0,191,184,54
P-278,U2,106,82,88,186,155,132
P-280,U1,0,184,58,90,237,119
P-282,U1,0,79,54,107,171,108
P-283,U3,97,0,0,197,97,66
P-284,U5,0,260,0,70,312,110
P-285,U4,0,190,0,108,244,81
P-291,U2,181,0,0,221,74,81
P-293,U6,97,91,108,201,147,164
P-295,U3,0,97,69,109,146,138
P-297,U5,85,95,0,188,163,101
P-298,U2,0,82,0,91,168,44
P-299,U4,0,95,0,87,178,80
P-300,U5,0,95,101,97,164,202
P-304,U3,99,0,66,188,51,134
P-307,U2,0,0,0,96,82,43
P-309,U6,108,188,178,212,279,238
P-310,U1,99,0,0,164,59,43
P-312,U6,0,91,108,97,181,164
P-313,U6,76,91,54,167,145,108
P-319,U5,97,95,101,199,143,202
P-320,U1,158,260,63,215,313,127
P-322,U6,100,0,45,202,66,90
P-324,U1,184,184,46,224,225,114
P-326,U3,199,0,0,244,51,84
P-327,U2,0,0,88,96,58,132
P-328,U6,0,0,187,82,78,237
P-329,U4,186,95,0,244,189,65
P-333,U5,0,95,0,85,167,100
P-335,U4,187,95,65,244,186,160
P-336,U3,194,97,69,243,169,137
P-339,U6,0,91,54,76,167,108
P-345,U1,0,0,43,78,47,86
P-346,U5,0,167,105,95,250,215
P-350,U3,109,97,69,194,157,138
P-351,U6,108,147,54,200,188,161
P-352,U1,78,0,43,167,66,86
P-353,U5,168,226,0,238,287,66
P-355,U2,0,168,88,60,220,133
P-356,U3,78,187,148,177,282,225
P-357,U2,0,266,101,58,306,157
P-360,U4,0,0,79,76,53,159
P-365,U5,97,0,88,207,95,176
P-366,U5,168,167,0,239,223,105
P-378,U4,191,0,0,244,89,59
P-382,U6,201,78,54,244,184,156
P-383,U6,90,188,118,193,273,178
P-385,U2,0,220,88,48,260,152
P-387,U2,109,266,0,205,308,47
P-393,U2,0,168,0,65,215,44
P-394,U4,92,95,162,201,185,243
P-395,U6,0,188,178,108,261,238
P-397,U2,58,266,101,138,317,160
P-399,U2,0,0,44,89,45,88
